access_pattern,block_size,buffer_size,buffer_size_gb_requested,command,cpu_node,device_path,duration_requested,enable_numa,interleave_nodes,is_cxl_mem,memory_numa_node,mode,mode_label,num_readers,num_threads,num_writers,numa_node,random_access,read_bandwidth_mbps,read_iops,read_ratio,read_ratio_requested,returncode,status,test_duration,threads_requested,total_bandwidth_mbps,total_iops,total_read_bytes,total_read_ops,total_write_bytes,total_write_ops,use_mmap,used_numa_alloc,wall_clock_s,write_bandwidth_mbps,write_iops
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 4 --duration 10 --read-ratio 0.0 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,0,4,4,0,True,0,0,0,0.0,0,success,10.0001,4,15252.7,3904690.0,0,0,159937523712,39047247,False,False,16.02327036857605,15252.7,3904690.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 4 --duration 10 --read-ratio 0.15 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,0,4,4,0,True,0,0,0.15,0.15,0,success,10.0001,4,15273.4,3909990.0,0,0,160154525696,39100226,False,False,15.7130126953125,15273.4,3909990.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 4 --duration 10 --read-ratio 0.25 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,1,4,3,0,True,4173.34,1068370.0,0.25,0.25,0,success,10.0001,4,17299.7,4428730.0,43760975872,10683832,137641435136,33603866,False,False,15.907231330871582,13126.4,3360360.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 4 --duration 10 --read-ratio 0.35 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,1,4,3,0,True,4299.58,1100690.0,0.35,0.35,0,success,10.0001,4,17417.9,4458990.0,45084766208,11007023,137556930560,33583235,False,False,15.76187515258789,13118.3,3358290.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 4 --duration 10 --read-ratio 0.45 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,1,4,3,0,True,4156.04,1063950.0,0.45,0.45,0,success,10.0001,4,17382,4449790.0,43579826176,10639606,138686013440,33858890,False,False,15.74845290184021,13226,3385840.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 4 --duration 10 --read-ratio 0.5 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,2,4,2,0,True,9710.84,2485970.0,0.5,0.5,0,success,10.0001,4,19964.5,5110920.0,101826199552,24859912,107518328832,26249592,False,False,15.92745327949524,10253.7,2624940.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 4 --duration 10 --read-ratio 0.55 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,2,4,2,0,True,9775.05,2502410.0,0.55,0.55,0,success,10.0001,4,20021.9,5125610.0,102499708928,25024343,107447222272,26232232,False,False,16.00321650505066,10246.9,2623200.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 4 --duration 10 --read-ratio 0.65 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,2,4,2,0,True,10218.7,2615990.0,0.65,0.65,0,success,10.0001,4,20234.5,5180020.0,107151769600,26160100,105023918080,25640605,False,False,15.73438572883606,10015.8,2564040.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 4 --duration 10 --read-ratio 0.75 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,3,4,1,0,True,17320.9,4434140.0,0.75,0.75,0,success,10.0001,4,23530.2,6023740.0,181624311808,44341873,65110462464,15896109,False,False,15.784858703613281,6209.35,1589590.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 4 --duration 10 --read-ratio 0.85 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,3,4,1,0,True,17407.2,4456240.0,0.85,0.85,0,success,10.0001,4,23674.8,6060750.0,182528987136,44562741,65721520128,16045293,False,False,15.837940216064453,6267.64,1604520.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 4 --duration 10 --read-ratio 0.95 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,3,4,1,0,True,17281.7,4424120.0,0.95,0.95,0,success,10.0001,4,23511.6,6018970.0,181212954624,44241444,65325580288,15948628,False,False,15.824486494064331,6229.89,1594850.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 4 --duration 10 --read-ratio 1.0 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,4,4,0,0,True,27569.3,7057740.0,1,1.0,0,success,10.0001,4,27569.3,7057740.0,289086849024,70577844,0,0,False,False,16.010080575942993,0,0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 16 --duration 10 --read-ratio 0.0 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,0,16,16,0,True,0,0,0,0.0,0,success,10.0002,16,15159.6,3880850.0,0,0,158962552832,38809217,False,False,16.02640652656555,15159.6,3880850.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 16 --duration 10 --read-ratio 0.15 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,2,16,14,0,True,1972.95,505074,0.15,0.15,0,success,10.0002,16,16269.3,4164940.0,20688203776,5050831,149910896640,36599340,False,False,15.954034090042114,14296.4,3659870.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 16 --duration 10 --read-ratio 0.25 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,4,16,12,0,True,4997.22,1279290.0,0.25,0.25,0,success,10.0002,16,17971.3,4600640.0,52400463872,12793082,136044883968,33214083,False,False,15.764835357666016,12974,3321350.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 16 --duration 10 --read-ratio 0.35 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,5,16,11,0,True,6076.85,1555670.0,0.35,0.35,0,success,10.0002,16,18535.5,4745100.0,63721410560,15556985,130640965632,31894767,False,False,16.0449275970459,12458.7,3189420.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 16 --duration 10 --read-ratio 0.45 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,7,16,9,0,True,8659.11,2216730.0,0.45,0.45,0,success,10.0001,16,20056.5,5134470.0,90798530560,22167610,119512068096,29177751,False,False,15.92356562614441,11397.4,2917740.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 16 --duration 10 --read-ratio 0.5 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,8,16,8,0,True,10838.2,2774570.0,0.5,0.5,0,success,10.0001,16,21288.5,5449860.0,113647824896,27746051,109581205504,26753224,False,False,15.833178281784058,10450.3,2675290.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 16 --duration 10 --read-ratio 0.55 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,8,16,8,0,True,12077.2,3091760.0,0.55,0.55,0,success,10.0001,16,21998.8,5631700.0,126640484352,30918087,104037081088,25399678,False,False,15.813070058822632,9921.61,2539930.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 16 --duration 10 --read-ratio 0.65 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,10,16,6,0,True,12872.2,3295300.0,0.65,0.65,0,success,10.0002,16,22411.2,5737280.0,134977642496,32953526,100025417728,24420268,False,False,15.960523843765259,9539,2441980.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 16 --duration 10 --read-ratio 0.75 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,12,16,4,0,True,19338,4950520.0,0.75,0.75,0,success,10.0001,16,26166.5,6698610.0,202776154112,49505897,71602880512,17481172,False,False,16.053972959518433,6828.49,1748090.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 16 --duration 10 --read-ratio 0.85 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,13,16,3,0,True,23659.8,6056900.0,0.85,0.85,0,success,10.0001,16,28638,7331340.0,248093380608,60569673,52201349120,12744470,False,False,16.04942750930786,4978.26,1274430.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 16 --duration 10 --read-ratio 0.95 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,15,16,1,0,True,28219,7224060.0,0.95,0.95,0,success,10.0001,16,30892.1,7908380.0,295901278208,72241523,28030058496,6843276,False,False,15.889724254608154,2673.12,684319
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 16 --duration 10 --read-ratio 1.0 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,16,16,0,0,True,35258.3,9026120.0,1,1.0,0,success,10.0001,16,35258.3,9026120.0,369713836032,90262167,0,0,False,False,16.04999828338623,0,0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 64 --duration 10 --read-ratio 0.0 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,0,64,64,0,True,0,0,0,0.0,0,success,10.0004,64,14858.8,3803850.0,0,0,155812257792,38040102,False,False,16.097321271896362,14858.8,3803850.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 64 --duration 10 --read-ratio 0.15 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,9,64,55,0,True,2226.07,569874,0.15,0.15,0,success,10.0002,64,16054.4,4109920.0,23342522368,5698858,145003462656,35401236,False,False,16.14325451850891,13828.3,3540050.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 64 --duration 10 --read-ratio 0.25 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,16,64,48,0,True,4438.86,1136350.0,0.25,0.25,0,success,10.0004,64,17271.8,4421580.0,46546489344,11363889,134567919616,32853496,False,False,16.08885669708252,12832.9,3285230.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 64 --duration 10 --read-ratio 0.35 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,22,64,42,0,True,6155.3,1575760.0,0.35,0.35,0,success,10.0019,64,18213.7,4662720.0,64555331584,15760579,126466043904,30875499,False,False,15.954249620437622,12058.4,3086960.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 64 --duration 10 --read-ratio 0.45 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,28,64,36,0,True,9962.68,2550450.0,0.45,0.45,0,success,10.0003,64,20333.9,5205470.0,104469659648,25505288,108753235968,26551083,False,False,16.10602617263794,10371.2,2655020.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 64 --duration 10 --read-ratio 0.5 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,32,64,32,0,True,11236.8,2876610.0,0.5,0.5,0,success,10.0012,64,21094.4,5400160.0,117840465920,28769645,103377039360,25238535,False,False,15.987643003463745,9857.6,2523540.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 64 --duration 10 --read-ratio 0.55 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,35,64,29,0,True,12231.2,3131180.0,0.55,0.55,0,success,10.0006,64,21595.6,5528470.0,128260562944,31313614,98198450176,23974231,False,False,16.09882926940918,9364.4,2397290.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 64 --duration 10 --read-ratio 0.65 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,41,64,23,0,True,16965.9,4343280.0,0.65,0.65,0,success,10.0002,64,24274.7,6214320.0,177904648192,43433752,76639154176,18710731,False,False,15.792738437652588,7308.72,1871030.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 64 --duration 10 --read-ratio 0.75 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,48,64,16,0,True,24185.8,6191560.0,0.75,0.75,0,success,10.0021,64,28139.3,7203660.0,253658525696,61928351,41464250368,10123108,False,False,16.100895881652832,3953.52,1012100.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 64 --duration 10 --read-ratio 0.85 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,54,64,10,0,True,22194.5,5681780.0,0.85,0.85,0,success,10.0002,64,27108.8,6939840.0,232729681920,56818770,51530870784,12580779,False,False,16.080880165100098,4914.29,1258060.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 64 --duration 10 --read-ratio 0.95 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,60,64,4,0,True,29765.7,7620030.0,0.95,0.95,0,success,10.0001,64,31305.7,8014270.0,312120934400,76201400,16148488192,3942502,False,False,16.074049711227417,1540.02,394244
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 64 --duration 10 --read-ratio 1.0 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,64,64,0,0,True,34817.5,8913290.0,1,1.0,0,success,10.0001,64,34817.5,8913290.0,365091860480,89133755,0,0,False,False,16.095942497253418,0,0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 172 --duration 10 --read-ratio 0.0 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,0,172,172,0,True,0,0,0,0.0,0,success,10.0004,172,15158.4,3880540.0,0,0,158953431040,38806990,False,False,16.06271529197693,15158.4,3880540.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 172 --duration 10 --read-ratio 0.15 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,25,172,147,0,True,2320.18,593965,0.15,0.15,0,success,10.0003,172,16470.7,4216490.0,24329572352,5939837,148383330304,36226399,False,False,16.27351403236389,14150.5,3622530.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 172 --duration 10 --read-ratio 0.25 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,43,172,129,0,True,4597.35,1176920.0,0.25,0.25,0,success,10.0004,172,17705.4,4532580.0,48208683008,11769698,137453649920,33558020,False,False,16.191906452178955,13108.1,3355660.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 172 --duration 10 --read-ratio 0.35 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,60,172,112,0,True,9700.9,2483430.0,0.35,0.35,0,success,10.0028,172,20558.4,5262960.0,101749870592,24841277,113881403392,27803077,False,False,16.12041449546814,10857.5,2779530.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 172 --duration 10 --read-ratio 0.45 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,77,172,95,0,True,9267.16,2372390.0,0.45,0.45,0,success,10.0049,172,20286.8,5193430.0,97220460544,23735464,115605676032,28224042,False,False,16.135583877563477,11019.7,2821030.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 172 --duration 10 --read-ratio 0.5 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,86,172,86,0,True,12333.1,3157270.0,0.5,0.5,0,success,10.0001,172,21858.8,5595850.0,129323405312,31573097,99885699072,24386157,False,False,16.102317810058594,9525.72,2438580.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 172 --duration 10 --read-ratio 0.55 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,94,172,78,0,True,12959.6,3317660.0,0.55,0.55,0,success,10.0003,172,22206.6,5684890.0,135894765568,33177433,96964509696,23672976,False,False,16.087329626083374,9247.01,2367240.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 172 --duration 10 --read-ratio 0.65 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,111,172,61,0,True,15499.7,3967920.0,0.65,0.65,0,success,10.0002,172,23648,6053880.0,162529136640,39679965,85442170880,20859905,False,False,16.055548906326294,8148.25,2085950.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 172 --duration 10 --read-ratio 0.75 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,129,172,43,0,True,22206.7,5684910.0,0.75,0.75,0,success,10.0038,172,27322.6,6994580.0,232941973504,56870599,53664407552,13101662,False,False,16.32066249847412,5115.9,1309670.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 172 --duration 10 --read-ratio 0.85 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,146,172,26,0,True,23255.3,5953370.0,0.85,0.85,0,success,10.0036,172,27903.5,7143300.0,243938525184,59555304,48757604352,11903712,False,False,16.27649712562561,4648.2,1189940.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 172 --duration 10 --read-ratio 0.95 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,163,172,9,0,True,29324.2,7507000.0,0.95,0.95,0,success,10.0072,172,31295.9,8011760.0,307709448192,75124377,20690018304,5051274,False,False,16.307400941848755,1971.72,504761
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 172 --duration 10 --read-ratio 1.0 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,172,172,0,0,True,35323.4,9042780.0,1,1.0,0,success,10.0003,172,35323.4,9042780.0,370403155968,90430458,0,0,False,False,16.25493884086609,0,0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 256 --duration 10 --read-ratio 0.0 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,0,256,256,0,True,0,0,0,0.0,0,success,10.0003,256,15778.9,4039400.0,0,0,165459472384,40395379,False,False,16.600815534591675,15778.9,4039400.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 256 --duration 10 --read-ratio 0.15 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,38,256,218,0,True,2707.2,693044,0.15,0.15,0,success,10.0004,256,17116.3,4381780.0,28388163584,6930704,151096307712,36888747,False,False,16.625852346420288,14409.1,3688730.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 256 --duration 10 --read-ratio 0.25 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,64,256,192,0,True,6070.88,1554150.0,0.25,0.25,0,success,10.0141,256,18977.1,4858130.0,63747371008,15563323,135521607680,33086330,False,False,16.46053147315979,12906.2,3303980.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 256 --duration 10 --read-ratio 0.35 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,89,256,167,0,True,8458.78,2165450.0,0.35,0.35,0,success,10.0076,256,20177.1,5165330.0,88763957248,21670888,122968227840,30021540,False,False,16.351545810699463,11718.3,2999880.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 256 --duration 10 --read-ratio 0.45 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,115,256,141,0,True,10513,2691330.0,0.45,0.45,0,success,10.0053,256,21368.9,5470440.0,110295564288,26927628,113892950016,27805896,False,False,16.36288619041443,10855.9,2779110.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 256 --duration 10 --read-ratio 0.5 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,128,256,128,0,True,10444.3,2673730.0,0.5,0.5,0,success,10.0123,256,21355.6,5467030.0,109650800640,26770215,114554580992,27967427,False,False,16.63007378578186,10911.3,2793300.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 256 --duration 10 --read-ratio 0.55 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,140,256,116,0,True,13408.3,3432530.0,0.55,0.55,0,success,10.0048,256,23067.8,5905360.0,140663455744,34341664,101335408640,24740090,False,False,16.52867889404297,9659.49,2472830.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 256 --duration 10 --read-ratio 0.65 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,166,256,90,0,True,16811.5,4303750.0,0.65,0.65,0,success,10.0069,256,24701.2,6323520.0,176403410944,43067239,82787008512,20211672,False,False,16.581545114517212,7889.73,2019770.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 256 --duration 10 --read-ratio 0.75 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,192,256,64,0,True,19799.3,5068630.0,0.75,0.75,0,success,10.009,256,26555.3,6798160.0,207798607872,50732082,70905434112,17310897,False,False,16.42325472831726,6755.97,1729530.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 256 --duration 10 --read-ratio 0.85 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,217,256,39,0,True,25510.4,6530660.0,0.85,0.85,0,success,10.0071,256,29599.1,7577370.0,267684655104,65352699,42903457792,10474477,False,False,16.596076488494873,4088.71,1046710.0
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 256 --duration 10 --read-ratio 0.95 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,243,256,13,0,True,32659.4,8360820.0,0.95,0.95,0,success,10.0122,256,33539.1,8586000.0,342876299264,83710034,9234640896,2254551,False,False,16.44260597229004,879.612,225181
random,4096,17179869184,16.0,numactl --cpunodebind=0 --interleave=0 /root/schedcp/workloads/cxl-micro/double_bandwidth --buffer-size 17179869184 --threads 256 --duration 10 --read-ratio 1.0 --json --no-numa --random,0,,10,False,0,False,-1,numactl_local,numactl interleave local DRAM,256,256,0,0,True,35784.7,9160880.0,1,1.0,0,success,10.0001,256,35784.7,9160880.0,375234973696,91610101,0,0,False,False,16.281343936920166,0,0
