buffer_size_gb,command,config,cpu_node,duration,enable_numa,label,mem_node,memory_numa_node,num_readers,num_writers,numa_node,random_access,read_bandwidth_mbps,read_ratio,returncode,status,stderr,stdout,test_duration,threads,total_bandwidth_mbps,total_iops,used_numa_alloc,wall_clock_s,write_bandwidth_mbps
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 0 --buffer-size 68719476736 --threads 172 --duration 10 --read-ratio 0.75 --json --random,local_dram,0,10,True,Local DRAM,0,0,129,43,0,True,6695.77,0.75,0,success,,"{
  ""test_duration"": 10.0001,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 172,
  ""read_ratio"": 0.75,
  ""num_readers"": 129,
  ""num_writers"": 43,
  ""read_bandwidth_mbps"": 6695.77,
  ""read_iops"": 1.71412e+06,
  ""write_bandwidth_mbps"": 2211.51,
  ""write_iops"": 566145,
  ""total_bandwidth_mbps"": 8907.28,
  ""total_iops"": 2.28026e+06,
  ""total_read_bytes"": 70210932736,
  ""total_write_bytes"": 23189544960,
  ""total_read_ops"": 17141341,
  ""total_write_ops"": 5661510,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 0,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0001,172,8907.28,2280260.0,True,36.502121925354004,2211.51
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 0 --buffer-size 68719476736 --threads 172 --duration 10 --read-ratio 0.85 --json --random,local_dram,0,10,True,Local DRAM,0,0,146,26,0,True,7795.8,0.85,0,success,,"{
  ""test_duration"": 10.0001,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 172,
  ""read_ratio"": 0.85,
  ""num_readers"": 146,
  ""num_writers"": 26,
  ""read_bandwidth_mbps"": 7795.8,
  ""read_iops"": 1.99573e+06,
  ""write_bandwidth_mbps"": 1371.98,
  ""write_iops"": 351227,
  ""total_bandwidth_mbps"": 9167.78,
  ""total_iops"": 2.34695e+06,
  ""total_read_bytes"": 81745571840,
  ""total_write_bytes"": 14386384896,
  ""total_read_ops"": 19957415,
  ""total_write_ops"": 3512301,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 0,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0001,172,9167.78,2346950.0,True,36.9621798992157,1371.98
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 0 --buffer-size 68719476736 --threads 172 --duration 10 --read-ratio 0.95 --json --random,local_dram,0,10,True,Local DRAM,0,0,163,9,0,True,8815.4,0.95,0,success,,"{
  ""test_duration"": 10.0003,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 172,
  ""read_ratio"": 0.95,
  ""num_readers"": 163,
  ""num_writers"": 9,
  ""read_bandwidth_mbps"": 8815.4,
  ""read_iops"": 2.25674e+06,
  ""write_bandwidth_mbps"": 472.026,
  ""write_iops"": 120839,
  ""total_bandwidth_mbps"": 9287.43,
  ""total_iops"": 2.37758e+06,
  ""total_read_bytes"": 92438728704,
  ""total_write_bytes"": 4949688320,
  ""total_read_ops"": 22568049,
  ""total_write_ops"": 1208420,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 0,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0003,172,9287.43,2377580.0,True,36.1187264919281,472.026
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 0 --buffer-size 68719476736 --threads 172 --duration 10 --read-ratio 1.0 --json --random,local_dram,0,10,True,Local DRAM,0,0,172,0,0,True,8958.64,1.0,0,success,,"{
  ""test_duration"": 10.0003,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 172,
  ""read_ratio"": 1,
  ""num_readers"": 172,
  ""num_writers"": 0,
  ""read_bandwidth_mbps"": 8958.64,
  ""read_iops"": 2.29341e+06,
  ""write_bandwidth_mbps"": 0,
  ""write_iops"": 0,
  ""total_bandwidth_mbps"": 8958.64,
  ""total_iops"": 2.29341e+06,
  ""total_read_bytes"": 93940621312,
  ""total_write_bytes"": 0,
  ""total_read_ops"": 22934722,
  ""total_write_ops"": 0,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 0,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0003,172,8958.64,2293410.0,True,36.12273812294006,0
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 0 --buffer-size 68719476736 --threads 256 --duration 10 --read-ratio 0.0 --json --random,local_dram,0,10,True,Local DRAM,0,0,0,256,0,True,0,0.0,0,success,,"{
  ""test_duration"": 10.0003,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 256,
  ""read_ratio"": 0,
  ""num_readers"": 0,
  ""num_writers"": 256,
  ""read_bandwidth_mbps"": 0,
  ""read_iops"": 0,
  ""write_bandwidth_mbps"": 7740.78,
  ""write_iops"": 1.98164e+06,
  ""total_bandwidth_mbps"": 7740.78,
  ""total_iops"": 1.98164e+06,
  ""total_read_bytes"": 0,
  ""total_write_bytes"": 81170558976,
  ""total_read_ops"": 0,
  ""total_write_ops"": 19817031,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 0,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0003,256,7740.78,1981640.0,True,36.4419310092926,7740.78
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 0 --buffer-size 68719476736 --threads 256 --duration 10 --read-ratio 0.15 --json --random,local_dram,0,10,True,Local DRAM,0,0,38,218,0,True,1228.42,0.15,0,success,,"{
  ""test_duration"": 10.0001,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 256,
  ""read_ratio"": 0.15,
  ""num_readers"": 38,
  ""num_writers"": 218,
  ""read_bandwidth_mbps"": 1228.42,
  ""read_iops"": 314476,
  ""write_bandwidth_mbps"": 6939.74,
  ""write_iops"": 1.77657e+06,
  ""total_bandwidth_mbps"": 8168.17,
  ""total_iops"": 2.09105e+06,
  ""total_read_bytes"": 12881055744,
  ""total_write_bytes"": 72769179648,
  ""total_read_ops"": 3144789,
  ""total_write_ops"": 17765913,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 0,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0001,256,8168.17,2091050.0,True,36.592198848724365,6939.74
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 0 --buffer-size 68719476736 --threads 256 --duration 10 --read-ratio 0.25 --json --random,local_dram,0,10,True,Local DRAM,0,0,64,192,0,True,2146.62,0.25,0,success,,"{
  ""test_duration"": 10.0002,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 256,
  ""read_ratio"": 0.25,
  ""num_readers"": 64,
  ""num_writers"": 192,
  ""read_bandwidth_mbps"": 2146.62,
  ""read_iops"": 549535,
  ""write_bandwidth_mbps"": 6322.84,
  ""write_iops"": 1.61865e+06,
  ""total_bandwidth_mbps"": 8469.46,
  ""total_iops"": 2.16818e+06,
  ""total_read_bytes"": 22509436928,
  ""total_write_bytes"": 66301272064,
  ""total_read_ops"": 5495468,
  ""total_write_ops"": 16186834,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 0,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0002,256,8469.46,2168180.0,True,36.37609577178955,6322.84
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 0 --buffer-size 68719476736 --threads 256 --duration 10 --read-ratio 0.35 --json --random,local_dram,0,10,True,Local DRAM,0,0,89,167,0,True,3034.12,0.35,0,success,,"{
  ""test_duration"": 10.0003,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 256,
  ""read_ratio"": 0.35,
  ""num_readers"": 89,
  ""num_writers"": 167,
  ""read_bandwidth_mbps"": 3034.12,
  ""read_iops"": 776736,
  ""write_bandwidth_mbps"": 5523.35,
  ""write_iops"": 1.41398e+06,
  ""total_bandwidth_mbps"": 8557.48,
  ""total_iops"": 2.19071e+06,
  ""total_read_bytes"": 31815950336,
  ""total_write_bytes"": 57918099456,
  ""total_read_ops"": 7767566,
  ""total_write_ops"": 14140161,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 0,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0003,256,8557.48,2190710.0,True,36.75498628616333,5523.35
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 0 --buffer-size 68719476736 --threads 256 --duration 10 --read-ratio 0.45 --json --random,local_dram,0,10,True,Local DRAM,0,0,115,141,0,True,2813.66,0.45,0,success,,"{
  ""test_duration"": 10.0003,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 256,
  ""read_ratio"": 0.45,
  ""num_readers"": 115,
  ""num_writers"": 141,
  ""read_bandwidth_mbps"": 2813.66,
  ""read_iops"": 720296,
  ""write_bandwidth_mbps"": 3334.29,
  ""write_iops"": 853579,
  ""total_bandwidth_mbps"": 6147.95,
  ""total_iops"": 1.57388e+06,
  ""total_read_bytes"": 29504294912,
  ""total_write_bytes"": 34963718144,
  ""total_read_ops"": 7203197,
  ""total_write_ops"": 8536064,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 0,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0003,256,6147.95,1573880.0,True,35.72643446922302,3334.29
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 0 --buffer-size 68719476736 --threads 256 --duration 10 --read-ratio 0.5 --json --random,local_dram,0,10,True,Local DRAM,0,0,128,128,0,True,4403.9,0.5,0,success,,"{
  ""test_duration"": 10.0009,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 256,
  ""read_ratio"": 0.5,
  ""num_readers"": 128,
  ""num_writers"": 128,
  ""read_bandwidth_mbps"": 4403.9,
  ""read_iops"": 1.1274e+06,
  ""write_bandwidth_mbps"": 4404.67,
  ""write_iops"": 1.1276e+06,
  ""total_bandwidth_mbps"": 8808.57,
  ""total_iops"": 2.25499e+06,
  ""total_read_bytes"": 46182498304,
  ""total_write_bytes"": 46190587904,
  ""total_read_ops"": 11275024,
  ""total_write_ops"": 11276999,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 0,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0009,256,8808.57,2254990.0,True,36.42348289489746,4404.67
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 0 --buffer-size 68719476736 --threads 256 --duration 10 --read-ratio 0.55 --json --random,local_dram,0,10,True,Local DRAM,0,0,140,116,0,True,4969.33,0.55,0,success,,"{
  ""test_duration"": 10.0002,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 256,
  ""read_ratio"": 0.55,
  ""num_readers"": 140,
  ""num_writers"": 116,
  ""read_bandwidth_mbps"": 4969.33,
  ""read_iops"": 1.27215e+06,
  ""write_bandwidth_mbps"": 4067.81,
  ""write_iops"": 1.04136e+06,
  ""total_bandwidth_mbps"": 9037.14,
  ""total_iops"": 2.31351e+06,
  ""total_read_bytes"": 52108509184,
  ""total_write_bytes"": 42655092736,
  ""total_read_ops"": 12721804,
  ""total_write_ops"": 10413841,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 0,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0002,256,9037.14,2313510.0,True,35.90515089035034,4067.81
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 0 --buffer-size 68719476736 --threads 256 --duration 10 --read-ratio 0.65 --json --random,local_dram,0,10,True,Local DRAM,0,0,166,90,0,True,6070.76,0.65,0,success,,"{
  ""test_duration"": 10.0002,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 256,
  ""read_ratio"": 0.65,
  ""num_readers"": 166,
  ""num_writers"": 90,
  ""read_bandwidth_mbps"": 6070.76,
  ""read_iops"": 1.55411e+06,
  ""write_bandwidth_mbps"": 3177.08,
  ""write_iops"": 813333,
  ""total_bandwidth_mbps"": 9247.84,
  ""total_iops"": 2.36745e+06,
  ""total_read_bytes"": 63657738240,
  ""total_write_bytes"": 33314762752,
  ""total_read_ops"": 15541440,
  ""total_write_ops"": 8133487,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 0,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0002,256,9247.84,2367450.0,True,36.300323247909546,3177.08
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 0 --buffer-size 68719476736 --threads 256 --duration 10 --read-ratio 0.75 --json --random,local_dram,0,10,True,Local DRAM,0,0,192,64,0,True,7071.29,0.75,0,success,,"{
  ""test_duration"": 10.0001,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 256,
  ""read_ratio"": 0.75,
  ""num_readers"": 192,
  ""num_writers"": 64,
  ""read_bandwidth_mbps"": 7071.29,
  ""read_iops"": 1.81025e+06,
  ""write_bandwidth_mbps"": 2281.11,
  ""write_iops"": 583965,
  ""total_bandwidth_mbps"": 9352.4,
  ""total_iops"": 2.39421e+06,
  ""total_read_bytes"": 74148339712,
  ""total_write_bytes"": 23919357952,
  ""total_read_ops"": 18102622,
  ""total_write_ops"": 5839687,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 0,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0001,256,9352.4,2394210.0,True,37.080852031707764,2281.11
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 0 --buffer-size 68719476736 --threads 256 --duration 10 --read-ratio 0.85 --json --random,local_dram,0,10,True,Local DRAM,0,0,217,39,0,True,8167.97,0.85,0,success,,"{
  ""test_duration"": 10.0001,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 256,
  ""read_ratio"": 0.85,
  ""num_readers"": 217,
  ""num_writers"": 39,
  ""read_bandwidth_mbps"": 8167.97,
  ""read_iops"": 2.091e+06,
  ""write_bandwidth_mbps"": 1451.92,
  ""write_iops"": 371692,
  ""total_bandwidth_mbps"": 9619.89,
  ""total_iops"": 2.46269e+06,
  ""total_read_bytes"": 85648060416,
  ""total_write_bytes"": 15224643584,
  ""total_read_ops"": 20910171,
  ""total_write_ops"": 3716954,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 0,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0001,256,9619.89,2462690.0,True,36.30591607093811,1451.92
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 0 --buffer-size 68719476736 --threads 256 --duration 10 --read-ratio 0.95 --json --random,local_dram,0,10,True,Local DRAM,0,0,243,13,0,True,9256.79,0.95,0,success,,"{
  ""test_duration"": 10.0001,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 256,
  ""read_ratio"": 0.95,
  ""num_readers"": 243,
  ""num_writers"": 13,
  ""read_bandwidth_mbps"": 9256.79,
  ""read_iops"": 2.36974e+06,
  ""write_bandwidth_mbps"": 472.175,
  ""write_iops"": 120877,
  ""total_bandwidth_mbps"": 9728.97,
  ""total_iops"": 2.49062e+06,
  ""total_read_bytes"": 97065558016,
  ""total_write_bytes"": 4951166976,
  ""total_read_ops"": 23697646,
  ""total_write_ops"": 1208781,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 0,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0001,256,9728.97,2490620.0,True,37.15645384788513,472.175
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 0 --buffer-size 68719476736 --threads 256 --duration 10 --read-ratio 1.0 --json --random,local_dram,0,10,True,Local DRAM,0,0,256,0,0,True,6573.98,1.0,0,success,,"{
  ""test_duration"": 10.0004,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 256,
  ""read_ratio"": 1,
  ""num_readers"": 256,
  ""num_writers"": 0,
  ""read_bandwidth_mbps"": 6573.98,
  ""read_iops"": 1.68294e+06,
  ""write_bandwidth_mbps"": 0,
  ""write_iops"": 0,
  ""total_bandwidth_mbps"": 6573.98,
  ""total_iops"": 1.68294e+06,
  ""total_read_bytes"": 68935716864,
  ""total_write_bytes"": 0,
  ""total_read_ops"": 16830009,
  ""total_write_ops"": 0,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 0,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0004,256,6573.98,1682940.0,True,35.33848452568054,0
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 4 --duration 10 --read-ratio 0.0 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,0,4,0,True,0,0.0,0,success,,"{
  ""test_duration"": 10.0001,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 4,
  ""read_ratio"": 0,
  ""num_readers"": 0,
  ""num_writers"": 4,
  ""read_bandwidth_mbps"": 0,
  ""read_iops"": 0,
  ""write_bandwidth_mbps"": 13089.8,
  ""write_iops"": 3.35099e+06,
  ""total_bandwidth_mbps"": 13089.8,
  ""total_iops"": 3.35099e+06,
  ""total_read_bytes"": 0,
  ""total_write_bytes"": 137258246144,
  ""total_read_ops"": 0,
  ""total_write_ops"": 33510314,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0001,4,13089.8,3350990.0,True,35.13427209854126,13089.8
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 4 --duration 10 --read-ratio 0.15 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,0,4,0,True,0,0.15,0,success,,"{
  ""test_duration"": 10.0001,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 4,
  ""read_ratio"": 0.15,
  ""num_readers"": 0,
  ""num_writers"": 4,
  ""read_bandwidth_mbps"": 0,
  ""read_iops"": 0,
  ""write_bandwidth_mbps"": 13078.5,
  ""write_iops"": 3.34809e+06,
  ""total_bandwidth_mbps"": 13078.5,
  ""total_iops"": 3.34809e+06,
  ""total_read_bytes"": 0,
  ""total_write_bytes"": 137139421184,
  ""total_read_ops"": 0,
  ""total_write_ops"": 33481304,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0001,4,13078.5,3348090.0,True,35.640506982803345,13078.5
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 4 --duration 10 --read-ratio 0.25 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,1,3,0,True,3409.33,0.25,0,success,,"{
  ""test_duration"": 10.0001,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 4,
  ""read_ratio"": 0.25,
  ""num_readers"": 1,
  ""num_writers"": 3,
  ""read_bandwidth_mbps"": 3409.33,
  ""read_iops"": 872788,
  ""write_bandwidth_mbps"": 10723.5,
  ""write_iops"": 2.74522e+06,
  ""total_bandwidth_mbps"": 14132.8,
  ""total_iops"": 3.61801e+06,
  ""total_read_bytes"": 35749859328,
  ""total_write_bytes"": 112445685760,
  ""total_read_ops"": 8727993,
  ""total_write_ops"": 27452560,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0001,4,14132.8,3618010.0,True,35.64389657974243,10723.5
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 4 --duration 10 --read-ratio 0.35 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,1,3,0,True,3406.57,0.35,0,success,,"{
  ""test_duration"": 10.0001,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 4,
  ""read_ratio"": 0.35,
  ""num_readers"": 1,
  ""num_writers"": 3,
  ""read_bandwidth_mbps"": 3406.57,
  ""read_iops"": 872082,
  ""write_bandwidth_mbps"": 10727.6,
  ""write_iops"": 2.74626e+06,
  ""total_bandwidth_mbps"": 14134.2,
  ""total_iops"": 3.61835e+06,
  ""total_read_bytes"": 35720867840,
  ""total_write_bytes"": 112488243200,
  ""total_read_ops"": 8720915,
  ""total_write_ops"": 27462950,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0001,4,14134.2,3618350.0,True,35.3199565410614,10727.6
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 4 --duration 10 --read-ratio 0.45 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,1,3,0,True,3393.27,0.45,0,success,,"{
  ""test_duration"": 10.0001,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 4,
  ""read_ratio"": 0.45,
  ""num_readers"": 1,
  ""num_writers"": 3,
  ""read_bandwidth_mbps"": 3393.27,
  ""read_iops"": 868676,
  ""write_bandwidth_mbps"": 10737.1,
  ""write_iops"": 2.74869e+06,
  ""total_bandwidth_mbps"": 14130.3,
  ""total_iops"": 3.61737e+06,
  ""total_read_bytes"": 35581362176,
  ""total_write_bytes"": 112587595776,
  ""total_read_ops"": 8686856,
  ""total_write_ops"": 27487206,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0001,4,14130.3,3617370.0,True,36.32586407661438,10737.1
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 4 --duration 10 --read-ratio 0.5 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,2,2,0,True,7481.97,0.5,0,success,,"{
  ""test_duration"": 10.0001,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 4,
  ""read_ratio"": 0.5,
  ""num_readers"": 2,
  ""num_writers"": 2,
  ""read_bandwidth_mbps"": 7481.97,
  ""read_iops"": 1.91538e+06,
  ""write_bandwidth_mbps"": 7927.44,
  ""write_iops"": 2.02942e+06,
  ""total_bandwidth_mbps"": 15409.4,
  ""total_iops"": 3.94481e+06,
  ""total_read_bytes"": 78455140352,
  ""total_write_bytes"": 83126321152,
  ""total_read_ops"": 19154087,
  ""total_write_ops"": 20294512,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0001,4,15409.4,3944810.0,True,36.37601447105408,7927.44
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 4 --duration 10 --read-ratio 0.55 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,2,2,0,True,7478.25,0.55,0,success,,"{
  ""test_duration"": 10.0001,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 4,
  ""read_ratio"": 0.55,
  ""num_readers"": 2,
  ""num_writers"": 2,
  ""read_bandwidth_mbps"": 7478.25,
  ""read_iops"": 1.91443e+06,
  ""write_bandwidth_mbps"": 7922,
  ""write_iops"": 2.02803e+06,
  ""total_bandwidth_mbps"": 15400.2,
  ""total_iops"": 3.94246e+06,
  ""total_read_bytes"": 78415978496,
  ""total_write_bytes"": 83069132800,
  ""total_read_ops"": 19144526,
  ""total_write_ops"": 20280550,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0001,4,15400.2,3942460.0,True,36.26836538314819,7922
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 4 --duration 10 --read-ratio 0.65 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,2,2,0,True,7459.23,0.65,0,success,,"{
  ""test_duration"": 10.0001,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 4,
  ""read_ratio"": 0.65,
  ""num_readers"": 2,
  ""num_writers"": 2,
  ""read_bandwidth_mbps"": 7459.23,
  ""read_iops"": 1.90956e+06,
  ""write_bandwidth_mbps"": 7927.43,
  ""write_iops"": 2.02942e+06,
  ""total_bandwidth_mbps"": 15386.7,
  ""total_iops"": 3.93898e+06,
  ""total_read_bytes"": 78216863744,
  ""total_write_bytes"": 83126341632,
  ""total_read_ops"": 19095914,
  ""total_write_ops"": 20294517,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0001,4,15386.7,3938980.0,True,35.55835461616516,7927.43
